packet_rank,grade,domain,unit,edge_id,edge_scope,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,confidence,source_ref_count,current_source_refs,notes,required_evidence_fields,evidence_focus,extraction_status,structure_ref,prerequisite_ref,representation_ref,procedure_ref,contrast_ref,misconception_ref,problem_pattern_ref,related_ref,textbook_page_refs,extraction_notes
17,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_unit__contains__m1_mis_system_elimination_sign,intra_unit,m1_system_unit,연립일차방정식,연립일차방정식,m1_mis_system_elimination_sign,가감법에서 부호와 계수 처리를 잘못하는 오류,연립일차방정식,contains,low,2,"curriculum_math_2022: printed p. 36; terms usable in teaching and learning situations; instructional_term_list; 식의 값, 좌변, 우변, 양변, 이차식, 전개식, 연립일차방정식, 소거, 가감법, 대입법, 함수의 그래프 등은 교수·학습 상황에서 사용할 수 있음 | achievement_math_2022: 연립일차방정식 section; [9수02-13] achievement levels; achievement_level; 미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 활용하는 수행 수준을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
17,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_unit__contains__m1_mis_system_one_equation_only,intra_unit,m1_system_unit,연립일차방정식,연립일차방정식,m1_mis_system_one_equation_only,연립방정식의 해를 한 방정식만 만족해도 된다고 보는 오류,연립일차방정식,contains,low,2,curriculum_math_2022: printed p. 35; [9수02-13]; achievement_standard; 미지수가 2개인 연립일차방정식을 풀고 활용하는 성취기준 | achievement_math_2022: 연립일차방정식 section; [9수02-13] achievement levels; achievement_level; 미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 활용하는 수행 수준을 구분,,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
17,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_unit__contains__m1_mis_system_substitution,intra_unit,m1_system_unit,연립일차방정식,연립일차방정식,m1_mis_system_substitution,대입법에서 식 전체를 대입하지 않는 오류,연립일차방정식,contains,low,2,"curriculum_math_2022: printed p. 36; terms usable in teaching and learning situations; instructional_term_list; 식의 값, 좌변, 우변, 양변, 이차식, 전개식, 연립일차방정식, 소거, 가감법, 대입법, 함수의 그래프 등은 교수·학습 상황에서 사용할 수 있음 | achievement_math_2022: 연립일차방정식 section; [9수02-13] achievement levels; achievement_level; 미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 활용하는 수행 수준을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
17,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_addition_subtraction_method__prerequisite_for__m1_mis_system_elimination_sign,intra_unit,m1_system_addition_subtraction_method,가감법,연립일차방정식,m1_mis_system_elimination_sign,가감법에서 부호와 계수 처리를 잘못하는 오류,연립일차방정식,prerequisite_for,low,2,"curriculum_math_2022: printed p. 36; terms usable in teaching and learning situations; instructional_term_list; 식의 값, 좌변, 우변, 양변, 이차식, 전개식, 연립일차방정식, 소거, 가감법, 대입법, 함수의 그래프 등은 교수·학습 상황에서 사용할 수 있음 | achievement_math_2022: 연립일차방정식 section; [9수02-13] achievement levels; achievement_level; 미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 활용하는 수행 수준을 구분",,prerequisite_ref;textbook_page_refs;extraction_notes,Find textbook sequencing or prior-knowledge evidence for the prerequisite relation.,pending_textbook_pdf,,,,,,,,,,
17,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_solution__prerequisite_for__m1_mis_system_one_equation_only,intra_unit,m1_system_solution,연립일차방정식의 해,연립일차방정식,m1_mis_system_one_equation_only,연립방정식의 해를 한 방정식만 만족해도 된다고 보는 오류,연립일차방정식,prerequisite_for,low,2,curriculum_math_2022: printed p. 35; [9수02-13]; achievement_standard; 미지수가 2개인 연립일차방정식을 풀고 활용하는 성취기준 | achievement_math_2022: 연립일차방정식 section; [9수02-13] achievement levels; achievement_level; 미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 활용하는 수행 수준을 구분,,prerequisite_ref;textbook_page_refs;extraction_notes,Find textbook sequencing or prior-knowledge evidence for the prerequisite relation.,pending_textbook_pdf,,,,,,,,,,
17,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_substitution_method__prerequisite_for__m1_mis_system_substitution,intra_unit,m1_system_substitution_method,대입법,연립일차방정식,m1_mis_system_substitution,대입법에서 식 전체를 대입하지 않는 오류,연립일차방정식,prerequisite_for,low,2,"curriculum_math_2022: printed p. 36; terms usable in teaching and learning situations; instructional_term_list; 식의 값, 좌변, 우변, 양변, 이차식, 전개식, 연립일차방정식, 소거, 가감법, 대입법, 함수의 그래프 등은 교수·학습 상황에서 사용할 수 있음 | achievement_math_2022: 연립일차방정식 section; [9수02-13] achievement levels; achievement_level; 미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 활용하는 수행 수준을 구분",,prerequisite_ref;textbook_page_refs;extraction_notes,Find textbook sequencing or prior-knowledge evidence for the prerequisite relation.,pending_textbook_pdf,,,,,,,,,,
17,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_mis_system_elimination_sign__often_confused_with__m1_system_addition_subtraction_method,intra_unit,m1_mis_system_elimination_sign,가감법에서 부호와 계수 처리를 잘못하는 오류,연립일차방정식,m1_system_addition_subtraction_method,가감법,연립일차방정식,often_confused_with,low,2,"curriculum_math_2022: printed p. 36; terms usable in teaching and learning situations; instructional_term_list; 식의 값, 좌변, 우변, 양변, 이차식, 전개식, 연립일차방정식, 소거, 가감법, 대입법, 함수의 그래프 등은 교수·학습 상황에서 사용할 수 있음 | achievement_math_2022: 연립일차방정식 section; [9수02-13] achievement levels; achievement_level; 미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 활용하는 수행 수준을 구분",,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
17,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_mis_system_elimination_sign__often_confused_with__m1_system_elimination,intra_unit,m1_mis_system_elimination_sign,가감법에서 부호와 계수 처리를 잘못하는 오류,연립일차방정식,m1_system_elimination,소거,연립일차방정식,often_confused_with,low,2,"curriculum_math_2022: printed p. 36; terms usable in teaching and learning situations; instructional_term_list; 식의 값, 좌변, 우변, 양변, 이차식, 전개식, 연립일차방정식, 소거, 가감법, 대입법, 함수의 그래프 등은 교수·학습 상황에서 사용할 수 있음 | achievement_math_2022: 연립일차방정식 section; [9수02-13] achievement levels; achievement_level; 미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 활용하는 수행 수준을 구분",related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
17,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_mis_system_one_equation_only__often_confused_with__m1_system_solution,intra_unit,m1_mis_system_one_equation_only,연립방정식의 해를 한 방정식만 만족해도 된다고 보는 오류,연립일차방정식,m1_system_solution,연립일차방정식의 해,연립일차방정식,often_confused_with,low,2,curriculum_math_2022: printed p. 35; [9수02-13]; achievement_standard; 미지수가 2개인 연립일차방정식을 풀고 활용하는 성취기준 | achievement_math_2022: 연립일차방정식 section; [9수02-13] achievement levels; achievement_level; 미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 활용하는 수행 수준을 구분,,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
17,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_mis_system_substitution__often_confused_with__m1_system_substitution_method,intra_unit,m1_mis_system_substitution,대입법에서 식 전체를 대입하지 않는 오류,연립일차방정식,m1_system_substitution_method,대입법,연립일차방정식,often_confused_with,low,2,"curriculum_math_2022: printed p. 36; terms usable in teaching and learning situations; instructional_term_list; 식의 값, 좌변, 우변, 양변, 이차식, 전개식, 연립일차방정식, 소거, 가감법, 대입법, 함수의 그래프 등은 교수·학습 상황에서 사용할 수 있음 | achievement_math_2022: 연립일차방정식 section; [9수02-13] achievement levels; achievement_level; 미지수가 2개인 연립일차방정식을 여러 가지 방법으로 풀고 활용하는 수행 수준을 구분",,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
